material_id,title,price,image_url,available_amount
1,Линолеум Атланта Данте 672 3м,1900,/imgs/catalog/imgs/71671/medium/4a92bcd6-5ad7-11eb-b706-ac1f6b02a9ed-4d7b9ec0-620a-11eb-b706-ac1f6b02a9ed.jpg,В наличии: 119 м2.
1,Линолеум Атланта Данте 672 4м,1900,/imgs/catalog/imgs/71672/medium/e03d947c-5aec-11eb-b706-ac1f6b02a9ed-4d7b9ec3-620a-11eb-b706-ac1f6b02a9ed.jpg,В наличии: 13 м2.
1,"Линолеум Атланта РИГА 478 2,5 м. 1 сорт",1900,/imgs/catalog/imgs/55315/medium/a3b5d275-e591-11e9-a3b4-ac1f6b02a9ed-54ec4c83-164c-11ea-8beb-ac1f6b02a9ed.jpg,В наличии: 40 м2.
1,"Линолеум Атланта РИГА 478 3,0 м. 1 сорт",1900,/imgs/catalog/imgs/39136/medium/728d70cb-5a6e-11e2-85ae-0025909279a7.jpg,В наличии: 168 м2.
1,"Линолеум Атланта РИГА 478 3,5 м. 1 сорт",1900,/imgs/catalog/imgs/39137/medium/728d70cf-5a6e-11e2-85ae-0025909279a7.jpg,В наличии: 99 м2.
1,"Линолеум Атланта РИГА 478 4,0 м. 1 сорт",1900,/imgs/catalog/imgs/55316/medium/a3b5d27d-e591-11e9-a3b4-ac1f6b02a9ed-54ec4c86-164c-11ea-8beb-ac1f6b02a9ed.jpg,В наличии: 222 м2.
1,"Линолеум Версаль Бруклин 612 2,5м",2500,/imgs/catalog/imgs/55755/medium/0c3decf6-e501-11e9-a3b4-ac1f6b02a9ed-93e5e79b-166f-11ea-8beb-ac1f6b02a9ed.jpg,В наличии: 54 м2.
1,"Линолеум Версаль Бруклин 612 3,5м",2600,/imgs/catalog/imgs/39271/medium/4f99bdc7-8410-11e7-bcad-00259096d116.jpg,В наличии: 82 м2.
1,Линолеум Версаль Бруклин 612 3м,2500,/imgs/catalog/imgs/55756/medium/0c3decfe-e501-11e9-a3b4-ac1f6b02a9ed-93e5e79e-166f-11ea-8beb-ac1f6b02a9ed.jpg,В наличии: 97 м2.
1,Линолеум Версаль Бруклин 612 4м,2500,/imgs/catalog/imgs/71623/medium/4a92bcbe-5ad7-11eb-b706-ac1f6b02a9ed-4d7b9eb4-620a-11eb-b706-ac1f6b02a9ed.jpg,В наличии: 2 м2.
